order_id,user_id,order_timestamp,total_amount,item_count,shipping_fee,discount,status
363,12664,2024-07-08 08:47:06.321761,693.6,3,4.99,0.0,completed
364,8547,2024-07-08 08:55:55.069254,503.9,2,9.99,0.0,completed
365,4114,2024-07-08 19:57:58.665379,121.01,1,0.0,0.0,cancelled
366,5052,2024-07-08 21:50:13.618968,1127.9,5,4.99,0.0,completed
367,20243,2024-07-09 11:43:14.392883,845.06,4,9.99,126.76,completed
368,7963,2024-07-09 20:12:40.544379,249.81,1,0.0,0.0,completed
369,11646,2024-07-10 00:58:19.213844,734.31,4,4.99,0.0,completed
370,468,2024-07-10 03:57:43.954141,851.04,5,9.99,127.66,completed
371,15976,2024-07-10 07:41:31.096327,946.19,5,0.0,189.24,completed
372,584,2024-07-10 13:12:06.712214,345.59,3,0.0,0.0,completed
373,15846,2024-07-10 20:44:02.558295,83.18,1,0.0,12.48,completed
374,7770,2024-07-11 02:21:09.833503,854.91,5,4.99,128.24,completed
375,19959,2024-07-11 15:43:10.735040,945.37,5,0.0,189.07,completed
376,8424,2024-07-11 17:57:53.011596,324.58,2,4.99,48.69,shipped
377,12062,2024-07-11 21:36:24.741060,699.42,5,0.0,0.0,completed
378,21304,2024-07-12 00:44:49.608261,672.01,2,0.0,100.8,shipped
379,468,2024-07-13 14:09:56.370879,149.29,2,9.99,0.0,shipped
380,14338,2024-07-13 17:44:58.650878,824.22,3,0.0,164.84,completed
381,10650,2024-07-14 21:37:29.207818,322.62,1,9.99,0.0,completed
382,14275,2024-07-15 14:14:21.705712,857.81,4,9.99,128.67,shipped
383,7770,2024-07-15 18:34:44.550140,501.41,2,9.99,100.28,completed
384,9259,2024-07-16 03:30:56.847010,653.54,4,9.99,0.0,cancelled
385,6560,2024-07-16 05:03:38.581712,185.21,1,9.99,0.0,completed
386,13758,2024-07-16 13:18:13.645899,286.2,2,4.99,42.93,completed
387,19851,2024-07-17 09:04:24.279255,241.14,1,0.0,0.0,returned
388,18751,2024-07-17 11:58:19.549838,306.83,1,9.99,0.0,cancelled
389,20011,2024-07-18 02:43:35.036848,124.5,1,9.99,12.45,cancelled
390,22374,2024-07-18 10:11:57.579026,21.84,1,0.0,0.0,cancelled
391,22020,2024-07-19 04:47:04.963752,15.67,1,4.99,2.35,completed
392,14231,2024-07-19 05:12:01.979401,94.6,2,0.0,0.0,shipped
393,19048,2024-07-19 09:31:24.354091,330.45,1,4.99,0.0,cancelled
394,2065,2024-07-19 10:41:33.065201,643.47,3,4.99,0.0,completed
395,13525,2024-07-19 19:08:07.282830,724.93,4,9.99,0.0,completed
396,5395,2024-07-19 23:42:25.473442,233.37,1,4.99,0.0,shipped
397,6781,2024-07-20 07:09:31.514796,866.71,5,4.99,0.0,cancelled
398,18644,2024-07-20 17:51:34.793237,1349.88,5,0.0,0.0,completed
399,11676,2024-07-21 00:01:25.049373,470.8,4,0.0,0.0,completed
400,2202,2024-07-21 17:06:16.569726,999.84,4,0.0,99.98,cancelled
401,23364,2024-07-21 20:15:55.135677,380.73,2,0.0,0.0,completed
402,281,2024-07-21 21:07:21.965126,570.77,3,4.99,0.0,completed
403,14796,2024-07-22 22:31:25.602962,174.87,1,4.99,26.23,returned
404,15976,2024-07-24 00:42:10.537461,820.62,5,0.0,164.12,completed
405,20703,2024-07-24 01:38:43.224765,1082.94,5,0.0,0.0,cancelled
406,2922,2024-07-24 06:31:54.662144,228.82,3,9.99,0.0,completed
407,15725,2024-07-24 06:48:07.681581,32.72,1,0.0,6.54,completed
408,18268,2024-07-24 14:25:21.481269,620.32,5,4.99,0.0,shipped
409,6556,2024-07-24 17:24:05.437986,766.74,4,4.99,115.01,completed
410,9651,2024-07-24 23:10:24.320395,987.13,4,4.99,0.0,completed
411,7150,2024-07-25 17:24:17.328789,1182.67,5,0.0,0.0,completed
412,6881,2024-07-25 17:46:47.338623,604.01,3,9.99,0.0,shipped
413,13472,2024-07-25 18:27:24.136690,288.82,2,9.99,0.0,completed
414,468,2024-07-25 19:58:39.658505,344.26,4,4.99,0.0,completed
415,14363,2024-07-26 17:35:56.599585,236.02,1,4.99,0.0,completed
416,8183,2024-07-27 00:12:19.523484,332.38,1,4.99,0.0,shipped
417,7277,2024-07-27 07:55:12.863426,332.26,3,9.99,66.45,cancelled
418,2722,2024-07-27 16:10:53.476581,1027.61,5,0.0,0.0,shipped
419,19852,2024-07-27 19:19:54.942560,48.58,1,4.99,4.86,completed
420,4209,2024-07-27 23:45:04.700542,142.86,1,0.0,28.57,returned
421,1031,2024-07-28 04:29:23.459302,659.41,3,9.99,98.91,completed
422,12448,2024-07-28 18:35:33.006511,1071.7,5,4.99,107.17,shipped
423,584,2024-07-30 09:03:32.714757,507.76,2,9.99,0.0,shipped
424,3149,2024-07-31 07:34:37.616555,639.47,5,4.99,95.92,completed
425,14576,2024-07-31 23:05:02.595765,158.04,1,0.0,0.0,completed
426,20779,2024-08-01 03:46:21.355093,505.99,3,0.0,0.0,completed
427,16563,2024-08-01 11:46:16.687807,890.02,4,9.99,0.0,shipped
428,6683,2024-08-02 06:52:29.163988,442.43,2,0.0,44.24,shipped
429,3614,2024-08-02 08:53:37.515983,335.16,2,0.0,0.0,shipped
430,9651,2024-08-02 11:58:32.051968,656.47,5,9.99,131.29,completed
431,24857,2024-08-02 23:39:29.261868,260.4,1,0.0,0.0,cancelled
432,19061,2024-08-02 23:45:15.259108,269.88,1,9.99,0.0,cancelled
433,4778,2024-08-03 10:42:24.545640,56.73,1,9.99,0.0,completed
434,12913,2024-08-03 12:27:50.466083,714.06,5,4.99,142.81,completed
435,5122,2024-08-03 16:28:43.879310,312.22,2,0.0,0.0,cancelled
436,17875,2024-08-03 18:39:30.164317,622.05,4,4.99,62.2,completed
437,24538,2024-08-03 21:56:48.878733,82.33,1,9.99,16.47,completed
438,14007,2024-08-04 22:44:46.323380,326.31,3,0.0,48.95,cancelled
439,21286,2024-08-04 22:53:48.742371,339.93,2,0.0,50.99,cancelled
440,16721,2024-08-05 11:55:04.009732,461.84,2,9.99,0.0,completed
441,1215,2024-08-05 19:13:50.151212,330.45,1,9.99,49.57,completed
442,18940,2024-08-06 00:21:09.626055,251.7,2,0.0,37.75,completed
443,9050,2024-08-06 08:17:45.072511,313.92,2,4.99,0.0,completed
444,9028,2024-08-07 03:24:40.826902,93.68,1,0.0,14.05,completed
445,13472,2024-08-07 14:21:49.452997,1073.4,5,9.99,0.0,completed
446,20434,2024-08-08 01:32:37.860385,292.07,1,4.99,0.0,completed
447,3248,2024-08-08 02:32:23.635631,612.78,4,0.0,91.92,completed
448,5263,2024-08-08 06:31:54.728305,385.39,2,0.0,38.54,completed
449,5870,2024-08-08 07:04:21.711133,499.31,3,0.0,0.0,shipped
450,6683,2024-08-09 05:05:32.688974,511.32,2,4.99,51.13,completed
451,10076,2024-08-09 18:24:58.651216,342.65,2,4.99,0.0,returned
452,10356,2024-08-09 18:30:37.786447,827.21,5,9.99,0.0,cancelled
453,11780,2024-08-09 21:42:26.291882,441.24,3,9.99,0.0,completed
454,9036,2024-08-10 17:59:03.678864,327.68,2,0.0,65.54,completed
455,4751,2024-08-10 20:59:14.339926,1205.88,5,4.99,241.18,completed
456,24504,2024-08-11 15:57:35.188334,712.22,4,4.99,71.22,completed
457,12615,2024-08-12 01:01:11.637686,700.96,4,0.0,140.19,completed
458,19571,2024-08-12 08:55:10.629869,534.43,2,4.99,0.0,completed
459,1031,2024-08-13 04:08:05.234324,899.7,5,0.0,134.96,completed
460,969,2024-08-13 11:29:58.539742,65.31,2,4.99,13.06,completed
461,5493,2024-08-13 21:29:59.033955,618.31,3,4.99,123.66,cancelled
462,19400,2024-08-14 03:31:31.710477,138.19,1,4.99,0.0,returned
463,12741,2024-08-14 07:31:52.123399,179.58,1,0.0,17.96,completed
464,945,2024-08-15 00:07:15.242354,411.96,4,9.99,0.0,cancelled
465,11548,2024-08-15 04:49:13.683043,96.33,1,9.99,0.0,shipped
466,20526,2024-08-15 17:06:02.646337,891.57,4,4.99,0.0,completed
467,733,2024-08-15 20:00:36.345832,531.04,4,0.0,0.0,completed
468,24811,2024-08-16 23:28:36.617198,1058.6,4,9.99,0.0,completed
469,23061,2024-08-17 00:46:27.096930,333.34,1,0.0,33.33,completed
470,17875,2024-08-17 14:37:02.335642,998.26,5,0.0,0.0,cancelled
471,4398,2024-08-17 23:35:29.534000,1101.84,5,0.0,110.18,completed
472,5437,2024-08-19 06:08:04.296776,210.42,1,0.0,42.08,returned
473,4689,2024-08-20 03:58:27.518031,15.31,1,0.0,2.3,completed
474,5541,2024-08-20 04:05:06.894634,143.57,1,9.99,0.0,shipped
475,18939,2024-08-20 08:05:57.526308,536.37,3,0.0,80.46,completed
476,9972,2024-08-21 01:29:03.409162,157.94,1,4.99,0.0,cancelled
477,6779,2024-08-21 07:48:13.383892,579.54,5,9.99,0.0,completed
478,8263,2024-08-22 06:30:36.324933,515.41,3,4.99,51.54,shipped
479,280,2024-08-22 10:31:24.911637,461.93,3,9.99,92.39,returned
480,24578,2024-08-22 23:37:45.087384,143.27,1,0.0,0.0,completed
481,24639,2024-08-23 10:15:43.648424,791.86,3,9.99,79.19,completed
482,4525,2024-08-23 16:13:24.871964,879.48,4,0.0,131.92,cancelled
483,3090,2024-08-23 17:58:55.269284,323.31,1,9.99,64.66,completed
484,1272,2024-08-23 23:33:53.896335,651.38,2,0.0,0.0,completed
485,20317,2024-08-24 18:36:52.832716,356.36,2,0.0,35.64,completed
486,20301,2024-08-24 23:04:33.956927,1030.14,4,4.99,0.0,completed
487,20779,2024-08-25 01:29:46.527683,537.54,3,4.99,0.0,completed
488,11662,2024-08-25 07:32:57.560738,608.63,3,9.99,60.86,completed
489,13338,2024-08-25 23:46:14.152582,661.18,5,4.99,0.0,shipped
490,24854,2024-08-26 02:13:20.465638,958.47,5,9.99,191.69,completed
491,24866,2024-08-26 07:43:51.218432,353.14,2,4.99,0.0,completed
492,3592,2024-08-26 08:21:30.471714,489.7,3,4.99,0.0,completed
493,13495,2024-08-27 03:32:43.361044,630.35,4,9.99,0.0,completed
494,78,2024-08-27 09:21:14.140651,795.42,4,0.0,119.31,completed
495,18270,2024-08-28 03:45:34.004028,67.92,1,9.99,6.79,completed
496,16903,2024-08-29 03:58:26.180880,164.02,1,0.0,0.0,completed
497,1404,2024-08-29 08:38:10.362060,727.4,5,0.0,145.48,shipped
498,1813,2024-08-29 08:55:16.545377,283.92,2,4.99,56.78,completed
499,1290,2024-08-29 09:05:49.878591,1032.27,5,0.0,0.0,shipped
500,5705,2024-08-29 17:31:49.572142,165.8,2,9.99,33.16,cancelled
501,9217,2024-08-30 05:05:17.174949,870.01,4,4.99,87.0,completed
502,24653,2024-08-30 05:58:20.652201,243.8,2,0.0,0.0,completed
503,24538,2024-08-30 08:10:50.534150,235.82,1,9.99,0.0,cancelled
504,1845,2024-08-30 08:24:25.392934,242.27,1,0.0,36.34,completed
505,8399,2024-08-30 14:44:02.410314,341.7,2,4.99,51.25,completed
506,12132,2024-08-30 21:10:31.028369,209.69,4,9.99,0.0,completed
507,22102,2024-08-30 21:15:16.488713,273.46,3,9.99,0.0,completed
508,1514,2024-08-31 00:07:54.070084,585.19,4,4.99,0.0,completed
509,20021,2024-08-31 05:47:42.644951,773.97,5,9.99,0.0,completed
510,17928,2024-08-31 11:27:45.474635,788.35,3,4.99,78.84,cancelled
511,402,2024-08-31 14:55:47.254577,178.5,1,4.99,35.7,completed
512,21017,2024-08-31 22:11:39.299256,537.32,3,9.99,0.0,completed
513,15801,2024-08-31 22:17:20.123450,463.08,2,4.99,69.46,cancelled
514,715,2024-09-01 01:54:01.264469,113.34,1,0.0,0.0,completed
515,8314,2024-09-01 02:15:28.601134,962.68,3,9.99,0.0,completed
516,9183,2024-09-01 04:07:11.045397,1271.64,5,0.0,0.0,completed
517,22864,2024-09-01 09:38:17.374644,319.31,2,9.99,0.0,shipped
518,10548,2024-09-01 10:01:41.793744,809.86,5,0.0,80.99,completed
519,9990,2024-09-02 03:50:30.719028,968.83,4,9.99,0.0,completed
520,8644,2024-09-02 12:27:02.089961,594.46,2,0.0,118.89,completed
521,4323,2024-09-02 16:39:30.876949,998.09,5,9.99,0.0,completed
522,2990,2024-09-02 19:27:13.225531,107.31,1,9.99,10.73,completed
523,20035,2024-09-02 19:45:07.326211,174.76,1,4.99,34.95,shipped
524,22306,2024-09-02 19:52:43.998353,196.07,1,0.0,0.0,completed
525,1562,2024-09-02 22:39:58.229729,666.68,5,0.0,133.34,completed
526,22102,2024-09-03 09:25:43.090328,51.76,1,9.99,0.0,completed
527,8710,2024-09-03 12:41:17.595494,475.13,5,4.99,0.0,completed
528,16025,2024-09-03 20:00:56.813930,273.84,2,4.99,27.38,completed
529,21978,2024-09-05 01:17:39.065341,772.03,5,0.0,77.2,completed
530,6567,2024-09-06 00:13:49.327084,205.24,1,0.0,20.52,completed
531,8314,2024-09-06 01:10:27.129285,849.95,5,9.99,0.0,completed
532,21583,2024-09-06 01:15:12.322681,435.69,2,0.0,0.0,completed
533,9562,2024-09-06 03:59:43.992234,434.94,2,9.99,43.49,completed
534,19688,2024-09-06 09:55:15.110253,663.79,4,4.99,66.38,returned
535,13745,2024-09-07 06:55:55.043311,608.92,3,0.0,0.0,shipped
536,20297,2024-09-07 20:22:01.538274,843.82,5,9.99,84.38,completed
537,13511,2024-09-08 00:37:21.413089,870.87,5,0.0,87.09,completed
538,23569,2024-09-08 06:17:51.870351,749.73,5,9.99,74.97,completed
539,15468,2024-09-08 15:47:24.622299,642.96,2,4.99,96.44,returned
540,18216,2024-09-08 16:29:50.569673,205.35,1,9.99,41.07,completed
541,12190,2024-09-08 22:58:00.154837,953.58,5,9.99,95.36,shipped
542,1873,2024-09-08 23:30:50.818709,269.05,1,9.99,0.0,shipped
543,5524,2024-09-09 07:31:05.832024,948.12,4,0.0,142.22,completed
544,19307,2024-09-09 08:00:38.167692,1111.56,5,9.99,0.0,completed
545,20174,2024-09-10 02:08:49.740281,775.77,5,9.99,0.0,completed
546,402,2024-09-10 05:49:14.529728,957.82,4,4.99,95.78,completed
547,21609,2024-09-10 06:47:36.226604,1126.6,5,0.0,0.0,cancelled
548,7828,2024-09-10 11:03:37.369402,387.2,2,4.99,0.0,completed
549,10450,2024-09-10 14:40:02.228617,618.85,2,4.99,0.0,completed
550,15474,2024-09-10 17:38:09.002429,902.25,5,9.99,0.0,completed
551,19674,2024-09-11 09:13:00.985435,207.69,1,4.99,0.0,completed
552,8047,2024-09-11 13:48:14.976605,515.72,2,9.99,0.0,completed
553,11668,2024-09-12 01:19:21.182816,809.36,3,4.99,80.94,completed
554,12556,2024-09-13 07:49:02.025077,505.57,2,0.0,101.11,completed
555,5545,2024-09-13 08:25:03.043954,166.67,1,0.0,33.33,completed
556,18984,2024-09-13 19:13:18.619647,179.28,2,0.0,0.0,completed
557,11101,2024-09-14 00:39:18.747918,247.24,1,9.99,0.0,completed
558,14339,2024-09-15 20:27:01.636742,448.84,3,4.99,0.0,cancelled
559,3434,2024-09-15 22:59:54.623376,1192.68,5,9.99,0.0,cancelled
560,11744,2024-09-16 09:31:53.152864,285.21,1,4.99,28.52,completed
561,22234,2024-09-17 06:10:36.532924,573.44,2,9.99,0.0,shipped
562,11391,2024-09-17 09:24:06.028815,127.13,1,0.0,12.71,shipped
563,16253,2024-09-18 00:12:35.531790,828.17,5,9.99,165.63,completed
564,836,2024-09-18 00:44:29.284888,449.47,2,4.99,89.89,shipped
565,194,2024-09-18 02:46:55.980018,1043.0,5,4.99,0.0,completed
566,11593,2024-09-18 16:38:23.994345,462.48,2,9.99,92.5,completed
567,4900,2024-09-19 04:53:13.336831,205.56,2,9.99,20.56,completed
568,16095,2024-09-19 18:28:58.936960,314.44,2,4.99,47.17,cancelled
569,23635,2024-09-20 10:34:38.265409,427.62,2,0.0,0.0,completed
570,2805,2024-09-20 18:49:18.815480,494.83,2,4.99,74.22,completed
571,21307,2024-09-20 19:45:13.922016,1241.44,5,4.99,124.14,completed
572,18744,2024-09-21 03:16:12.235466,816.17,3,0.0,0.0,cancelled
573,11237,2024-09-21 20:28:22.913105,470.71,4,9.99,47.07,completed
574,7992,2024-09-21 21:47:17.816741,624.42,4,9.99,124.88,completed
575,22858,2024-09-22 03:18:47.578677,99.05,1,4.99,0.0,completed
576,7027,2024-09-22 17:00:48.528810,587.02,2,9.99,0.0,shipped
577,11859,2024-09-23 03:36:59.050028,559.84,2,0.0,0.0,completed
578,14714,2024-09-23 06:41:07.266982,316.66,1,4.99,31.67,completed
579,24939,2024-09-23 11:44:39.293188,1245.74,5,0.0,0.0,completed
580,13199,2024-09-24 03:49:23.280371,690.61,5,4.99,0.0,completed
581,12056,2024-09-24 05:10:32.202209,431.89,2,4.99,43.19,cancelled
582,21038,2024-09-24 07:03:58.327278,1057.38,4,0.0,105.74,completed
583,24273,2024-09-24 08:29:47.854957,444.23,2,9.99,66.63,shipped
584,1312,2024-09-24 11:34:40.897905,643.81,4,0.0,96.57,completed
585,9044,2024-09-24 16:45:46.653227,491.45,2,0.0,73.72,completed
586,8913,2024-09-25 01:22:18.320843,324.91,2,4.99,64.98,completed
587,8314,2024-09-25 03:52:40.577327,354.25,2,9.99,53.14,shipped
588,16283,2024-09-25 09:26:22.451337,454.83,3,4.99,0.0,completed
589,14058,2024-09-25 09:59:36.861136,470.66,2,9.99,0.0,completed
590,11964,2024-09-25 12:38:11.933118,184.44,1,4.99,27.67,shipped
591,22615,2024-09-26 20:45:40.272227,292.37,2,0.0,43.86,completed
592,10947,2024-09-27 03:32:06.296402,984.38,5,9.99,196.88,completed
593,9791,2024-09-27 17:42:29.955204,108.02,2,9.99,0.0,completed
594,21466,2024-09-27 18:48:49.835392,704.23,5,9.99,70.42,returned
595,11122,2024-09-27 19:15:47.544702,284.59,1,9.99,0.0,completed
596,24763,2024-09-27 20:45:15.422220,219.81,1,0.0,32.97,returned
597,1342,2024-09-28 01:45:41.878537,736.93,5,0.0,0.0,completed
598,1813,2024-09-28 05:00:02.316093,492.36,3,4.99,0.0,cancelled
599,13460,2024-09-28 05:14:15.336562,950.47,4,4.99,0.0,shipped
600,14264,2024-09-28 22:21:26.345784,1290.56,5,4.99,0.0,completed
601,21887,2024-09-29 05:13:12.884283,803.54,4,0.0,160.71,completed
602,6840,2024-09-29 12:52:56.505952,1056.23,4,0.0,0.0,completed
603,11180,2024-09-29 18:28:11.506254,98.51,1,9.99,0.0,completed
604,24725,2024-09-30 09:52:34.543705,203.59,1,4.99,0.0,completed
605,10986,2024-09-30 14:27:45.622597,833.77,4,4.99,166.75,completed
606,13001,2024-09-30 22:55:01.001472,135.39,1,4.99,27.08,completed
607,14367,2024-09-30 23:53:42.060749,196.41,1,4.99,19.64,completed
608,3765,2024-10-01 02:23:39.891476,296.77,1,0.0,0.0,completed
609,10408,2024-10-01 03:02:05.446742,607.81,4,4.99,0.0,shipped
610,14087,2024-10-01 09:15:09.946147,688.73,4,0.0,103.31,completed
611,13524,2024-10-01 11:23:05.214376,88.45,1,0.0,0.0,returned
612,21095,2024-10-01 23:46:37.554965,692.3,4,9.99,0.0,returned
613,21100,2024-10-02 14:00:49.575565,53.48,1,9.99,10.7,cancelled
614,9172,2024-10-02 20:49:19.194768,509.57,4,4.99,0.0,shipped
615,3070,2024-10-03 00:52:27.243108,343.02,1,9.99,68.6,cancelled
616,3868,2024-10-03 07:23:47.065146,760.06,4,9.99,0.0,returned
617,20267,2024-10-03 12:55:12.296963,297.86,1,0.0,0.0,completed
618,757,2024-10-03 13:03:11.594009,627.31,5,9.99,94.1,completed
619,21629,2024-10-03 16:38:06.559047,364.04,2,0.0,0.0,cancelled
620,6490,2024-10-04 09:10:49.721777,823.1,3,0.0,0.0,returned
621,23627,2024-10-04 16:22:41.659267,515.32,3,4.99,0.0,completed
622,11668,2024-10-05 04:04:20.605863,710.07,5,9.99,0.0,completed
623,4029,2024-10-05 14:27:27.255557,952.5,5,0.0,95.25,completed
624,1492,2024-10-06 04:28:20.448534,337.87,2,0.0,33.79,completed
625,14478,2024-10-07 09:28:19.110605,970.76,5,4.99,145.61,shipped
626,8118,2024-10-07 14:17:04.568172,259.64,1,9.99,38.95,completed
627,20894,2024-10-08 01:45:29.306539,589.19,3,4.99,88.38,completed
628,24682,2024-10-08 07:24:23.867548,262.8,1,0.0,39.42,completed
629,5167,2024-10-08 07:35:01.842190,237.68,1,9.99,35.65,completed
630,22943,2024-10-08 13:59:54.053030,358.8,2,9.99,71.76,completed
631,2675,2024-10-09 15:38:53.260447,945.09,4,4.99,0.0,completed
632,13127,2024-10-09 19:28:13.450217,594.2,3,4.99,59.42,completed
633,11425,2024-10-10 02:43:18.395938,481.09,3,0.0,72.16,completed
634,16892,2024-10-10 20:16:20.082767,776.1,5,0.0,0.0,shipped
635,5756,2024-10-11 00:16:47.368166,675.9,4,9.99,135.18,completed
636,23406,2024-10-11 01:16:55.194429,371.39,2,9.99,37.14,completed
637,14674,2024-10-11 11:21:25.280587,185.57,1,9.99,18.56,completed
638,3584,2024-10-11 16:40:52.323697,583.73,4,4.99,116.75,completed
639,1564,2024-10-11 20:53:19.465986,588.87,3,0.0,0.0,cancelled
640,2041,2024-10-12 00:01:11.052647,481.25,2,0.0,0.0,completed
641,15957,2024-10-12 00:35:21.449719,923.66,5,9.99,0.0,shipped
642,20903,2024-10-12 01:53:10.585004,76.58,1,4.99,0.0,shipped
643,8314,2024-10-12 02:48:16.551013,324.68,2,4.99,64.94,cancelled
644,6811,2024-10-12 10:09:36.637403,550.05,4,0.0,110.01,completed
645,17053,2024-10-12 15:21:40.853654,101.57,1,0.0,10.16,completed
646,7746,2024-10-12 23:18:28.670631,654.29,3,9.99,0.0,completed
647,3490,2024-10-12 23:20:04.394131,409.01,2,9.99,0.0,completed
648,4015,2024-10-13 03:26:04.377024,398.12,2,9.99,0.0,completed
649,5504,2024-10-13 08:45:14.032144,652.01,3,0.0,130.4,completed
650,4556,2024-10-14 08:49:22.449693,310.52,1,4.99,62.1,completed
651,3974,2024-10-15 11:12:05.936000,943.5,5,9.99,0.0,completed
652,16707,2024-10-16 19:39:17.479606,83.45,1,9.99,8.35,completed
653,9036,2024-10-16 19:42:51.816260,685.29,4,9.99,102.79,completed
654,10643,2024-10-17 05:44:44.269219,538.77,3,0.0,80.82,completed
655,6947,2024-10-17 23:18:04.345339,179.0,1,9.99,35.8,completed
656,5093,2024-10-18 13:35:23.296637,268.19,2,4.99,0.0,completed
657,20896,2024-10-18 14:58:57.306995,84.35,2,9.99,12.65,completed
658,5887,2024-10-19 07:51:28.304092,575.22,4,4.99,57.52,completed
659,2280,2024-10-19 16:18:22.565751,773.02,4,0.0,154.6,completed
660,11514,2024-10-20 03:21:55.242274,1077.95,5,9.99,161.69,cancelled
661,13818,2024-10-20 04:50:14.319367,600.15,4,0.0,90.02,shipped
662,8665,2024-10-20 13:35:45.839696,826.29,3,0.0,0.0,completed
663,12384,2024-10-20 18:26:55.762129,880.0,5,4.99,0.0,completed
664,6305,2024-10-20 23:16:35.934371,894.54,5,0.0,178.91,completed
665,5520,2024-10-20 23:17:50.631726,672.7,4,4.99,100.91,completed
666,18216,2024-10-21 02:42:43.417410,219.07,1,9.99,43.81,completed
667,8877,2024-10-21 06:38:32.356250,489.2,3,0.0,0.0,completed
668,22430,2024-10-21 11:23:00.208940,211.15,2,9.99,31.67,completed
669,12003,2024-10-21 12:54:03.514295,510.24,3,4.99,0.0,cancelled
670,14639,2024-10-21 12:57:31.151914,123.61,1,9.99,12.36,completed
671,8088,2024-10-21 13:08:41.203180,515.78,2,0.0,0.0,completed
672,24087,2024-10-21 22:15:36.979758,865.81,3,9.99,129.87,completed
673,4999,2024-10-22 01:14:56.776331,789.04,3,9.99,157.81,completed
674,21931,2024-10-22 11:36:49.558176,321.36,1,0.0,32.14,completed
675,3559,2024-10-22 13:14:04.369496,285.38,1,0.0,0.0,completed
676,18620,2024-10-22 17:07:23.268838,995.36,5,0.0,0.0,completed
677,11964,2024-10-22 18:00:20.472489,465.86,4,4.99,69.88,completed
678,19357,2024-10-22 22:25:22.235764,235.95,3,0.0,0.0,shipped
679,18483,2024-10-23 06:17:22.045622,335.46,2,9.99,0.0,completed
680,20348,2024-10-23 09:29:28.015668,755.74,5,9.99,0.0,completed
681,19591,2024-10-24 13:36:53.366374,221.51,2,4.99,0.0,completed
682,10202,2024-10-24 21:08:43.255314,683.54,4,9.99,0.0,completed
683,8247,2024-10-25 02:11:13.543869,241.97,1,0.0,48.39,completed
684,306,2024-10-25 02:15:50.192626,977.75,5,0.0,0.0,completed
685,2825,2024-10-25 12:44:40.867089,1097.33,5,0.0,219.47,completed
686,2187,2024-10-25 18:55:18.301098,164.96,1,0.0,0.0,completed
687,12186,2024-10-25 19:15:21.097659,567.3,4,4.99,0.0,completed
688,17263,2024-10-26 15:30:36.918241,348.5,1,9.99,34.85,completed
689,757,2024-10-26 18:23:53.990226,397.39,2,9.99,0.0,completed
690,20657,2024-10-27 01:27:16.550275,584.31,3,9.99,58.43,cancelled
691,24890,2024-10-27 13:02:15.157596,784.39,4,4.99,156.88,completed
692,14747,2024-10-27 15:10:16.583820,604.07,3,9.99,60.41,completed
693,12741,2024-10-27 16:50:03.971610,1119.59,4,0.0,0.0,shipped
694,22121,2024-10-27 23:05:38.789673,274.21,1,9.99,41.13,completed
695,7434,2024-10-28 08:20:05.169895,383.07,2,4.99,76.61,completed
